A,1790281791340,train,1,[-1 1 0],1 4 12,3,720 1088 1328,49 50 32,0 1,3136,100,1554083067.18,Sun Mar 31 2019 21:44:27 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[1 -2 0],1 4 11,3,592 1248 2224,49 49 32,0 1,4064,-20,1554083071.596,Sun Mar 31 2019 21:44:31 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[-1 1 0],1 4 12,3,912 1200 1312,49 50 32,0 1,3424,100,1554083075.468,Sun Mar 31 2019 21:44:35 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[-2 1 0],1 4 12,3,1312 1027 1261,49 50 32,0 1,3600,100,1554083079.452,Sun Mar 31 2019 21:44:39 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[-1 1 0],1 4 12,3,1712 1200 1265,49 50 32,0 1,4177,100,1554083084.109,Sun Mar 31 2019 21:44:44 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[-2 1 0],1 4 12,3,864 1184 1248,49 50 32,0 1,3296,100,1554083087.884,Sun Mar 31 2019 21:44:47 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[-1 1 0],1 4 12,3,560 1264 1296,49 50 32,0 1,3120,100,1554083091.404,Sun Mar 31 2019 21:44:51 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[-2 1 0],1 4 12,3,736 1152 1312,49 50 32,0 1,3200,100,1554083095.036,Sun Mar 31 2019 21:44:55 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[1 -2 0],1 2 6,3,839 1241 1344,50 50 32,0 1,3424,100,1554083098.812,Sun Mar 31 2019 21:44:58 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[-1 1 0],1 4 12,3,864 1152 1264,49 50 32,0 1,3280,100,1554083102.444,Sun Mar 31 2019 21:45:02 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[1 -1 0],1 2 6,3,784 1248 1312,50 50 32,0 1,3344,100,1554083106.188,Sun Mar 31 2019 21:45:06 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[1 -2 0],1 2 6,3,608 1264 1378,50 50 32,0 1,3250,100,1554083109.854,Sun Mar 31 2019 21:45:09 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[1 -1 0],1 2 6,3,688 1264 1328,50 50 32,0 1,3280,100,1554083113.564,Sun Mar 31 2019 21:45:13 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[-2 1 0],1 4 12,3,672 1248 1296,49 50 32,0 1,3216,100,1554083117.196,Sun Mar 31 2019 21:45:17 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[1 -2 0],1 2 6,3,1280 1312 1392,50 50 32,0 1,3984,100,1554083121.74,Sun Mar 31 2019 21:45:21 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[-1 1 0],1 4 12,3,800 1267 1101,49 50 32,0 1,3168,100,1554083125.26,Sun Mar 31 2019 21:45:25 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[1 -1 0],1 2 6,3,800 1408 1312,50 50 32,0 1,3520,100,1554083129.228,Sun Mar 31 2019 21:45:29 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[1 -2 0],1 2 6,3,1072 1264 1312,50 50 32,0 1,3648,100,1554083133.292,Sun Mar 31 2019 21:45:33 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[1 -1 0],1 2 6,3,705 1279 1296,50 50 32,0 1,3280,100,1554083136.956,Sun Mar 31 2019 21:45:36 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,test,1,[0 0 1],1 3 9,3,2160 1456 1824,51 50 32,0 1,5440,160,1554083142.78,Sun Mar 31 2019 21:45:42 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,test,1,[1 1 -1],1 3 9,3,1952 1984 1920,51 50 32,0 1,5856,0,1554083149.1,Sun Mar 31 2019 21:45:49 GMT-0400 (Eastern Daylight Time),0
